city,dataset,date,aqi,pm2_5,pm10,no2,so2,co,o3,anomaly
Mumbai,India,2021-11-16,222.0,122.1,239.76,184.26,253.08,2.33,210.9,True
Mumbai,India,2021-11-17,153.0,84.15,165.24,126.99,174.42,1.61,145.35,False
Mumbai,India,2021-11-18,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False
Mumbai,India,2021-11-19,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False
Mumbai,India,2021-11-20,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False
Mumbai,India,2021-11-21,84.0,46.2,90.72,69.72,95.76,0.88,79.8,False
Mumbai,India,2021-11-22,66.0,36.3,71.28,54.78,75.24,0.69,62.7,False
Mumbai,India,2021-11-23,76.0,41.8,82.08,63.08,86.64,0.8,72.2,False
Mumbai,India,2021-11-24,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False
Mumbai,India,2021-11-25,149.0,81.95,160.92,123.67,169.86,1.56,141.55,False
Mumbai,India,2021-11-26,136.0,74.8,146.88,112.88,155.04,1.43,129.2,False
Mumbai,India,2021-11-27,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False
Mumbai,India,2021-11-28,145.0,79.75,156.6,120.35,165.3,1.52,137.75,False
Mumbai,India,2021-11-29,120.0,66.0,129.6,99.6,136.8,1.26,114.0,False
Mumbai,India,2021-11-30,150.0,82.5,162.0,124.5,171.0,1.58,142.5,False
Mumbai,India,2021-12-01,194.0,106.7,209.52,161.02,221.16,2.04,184.3,False
Mumbai,India,2021-12-02,249.0,136.95,268.92,206.67,283.86,2.61,236.55,True
Mumbai,India,2021-12-03,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False
Mumbai,India,2021-12-04,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2021-12-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2021-12-06,34.0,18.7,36.72,28.22,38.76,0.36,32.3,False
Mumbai,India,2021-12-07,40.0,22.0,43.2,33.2,45.6,0.42,38.0,False
Mumbai,India,2021-12-08,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2021-12-09,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2021-12-10,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2021-12-11,171.0,94.05,184.68,141.93,194.94,1.8,162.45,False
Mumbai,India,2021-12-12,184.0,101.2,198.72,152.72,209.76,1.93,174.8,False
Mumbai,India,2021-12-13,181.0,99.55,195.48,150.23,206.34,1.9,171.95,False
Mumbai,India,2021-12-14,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False
Mumbai,India,2021-12-15,176.0,96.8,190.08,146.08,200.64,1.85,167.2,False
Mumbai,India,2021-12-16,223.0,122.65,240.84,185.09,254.22,2.34,211.85,True
Mumbai,India,2021-12-17,241.0,132.55,260.28,200.03,274.74,2.53,228.95,True
Mumbai,India,2021-12-18,236.0,129.8,254.88,195.88,269.04,2.48,224.2,True
Mumbai,India,2021-12-19,214.0,117.7,231.12,177.62,243.96,2.25,203.3,True
Mumbai,India,2021-12-20,199.0,109.45,214.92,165.17,226.86,2.09,189.05,True
Mumbai,India,2021-12-21,232.0,127.6,250.56,192.56,264.48,2.44,220.4,True
Mumbai,India,2021-12-22,230.0,126.5,248.4,190.9,262.2,2.42,218.5,True
Mumbai,India,2021-12-23,214.0,117.7,231.12,177.62,243.96,2.25,203.3,True
Mumbai,India,2021-12-24,180.0,99.0,194.4,149.4,205.2,1.89,171.0,False
Mumbai,India,2021-12-25,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False
Mumbai,India,2021-12-26,182.0,100.1,196.56,151.06,207.48,1.91,172.9,False
Mumbai,India,2021-12-27,215.0,118.25,232.2,178.45,245.1,2.26,204.25,True
Mumbai,India,2021-12-28,201.0,110.55,217.08,166.83,229.14,2.11,190.95,True
Mumbai,India,2021-12-29,138.0,75.9,149.04,114.54,157.32,1.45,131.1,False
Mumbai,India,2021-12-30,155.0,85.25,167.4,128.65,176.7,1.63,147.25,False
Mumbai,India,2021-12-31,176.0,96.8,190.08,146.08,200.64,1.85,167.2,False
Mumbai,India,2022-01-01,173.0,95.15,186.84,143.59,197.22,1.82,164.35,False
Mumbai,India,2022-01-02,177.0,97.35,191.16,146.91,201.78,1.86,168.15,False
Mumbai,India,2022-01-03,187.0,102.85,201.96,155.21,213.18,1.96,177.65,False
Mumbai,India,2022-01-04,196.0,107.8,211.68,162.68,223.44,2.06,186.2,True
Mumbai,India,2022-01-05,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2022-01-06,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False
Mumbai,India,2022-01-07,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-01-08,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False
Mumbai,India,2022-01-09,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False
Mumbai,India,2022-01-10,78.0,42.9,84.24,64.74,88.92,0.82,74.1,False
Mumbai,India,2022-01-11,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False
Mumbai,India,2022-01-12,213.0,117.15,230.04,176.79,242.82,2.24,202.35,True
Mumbai,India,2022-01-13,172.0,94.6,185.76,142.76,196.08,1.81,163.4,False
Mumbai,India,2022-01-14,208.0,114.4,224.64,172.64,237.12,2.18,197.6,True
Mumbai,India,2022-01-15,182.0,100.1,196.56,151.06,207.48,1.91,172.9,False
Mumbai,India,2022-01-16,160.0,88.0,172.8,132.8,182.4,1.68,152.0,False
Mumbai,India,2022-01-17,147.0,80.85,158.76,122.01,167.58,1.54,139.65,False
Mumbai,India,2022-01-18,171.0,94.05,184.68,141.93,194.94,1.8,162.45,False
Mumbai,India,2022-01-19,181.0,99.55,195.48,150.23,206.34,1.9,171.95,False
Mumbai,India,2022-01-20,154.0,84.7,166.32,127.82,175.56,1.62,146.3,False
Mumbai,India,2022-01-21,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False
Mumbai,India,2022-01-22,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False
Mumbai,India,2022-01-23,247.0,135.85,266.76,205.01,281.58,2.59,234.65,True
Mumbai,India,2022-01-24,381.0,209.55,411.48,316.23,434.34,4.0,361.95,True
Mumbai,India,2022-01-25,268.0,147.4,289.44,222.44,305.52,2.81,254.6,True
Mumbai,India,2022-01-26,267.0,146.85,288.36,221.61,304.38,2.8,253.65,True
Mumbai,India,2022-01-27,212.0,116.6,228.96,175.96,241.68,2.23,201.4,True
Mumbai,India,2022-01-28,160.0,88.0,172.8,132.8,182.4,1.68,152.0,False
Mumbai,India,2022-01-29,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False
Mumbai,India,2022-01-30,168.0,92.4,181.44,139.44,191.52,1.76,159.6,False
Mumbai,India,2022-01-31,176.0,96.8,190.08,146.08,200.64,1.85,167.2,False
Mumbai,India,2022-02-01,150.0,82.5,162.0,124.5,171.0,1.58,142.5,False
Mumbai,India,2022-02-02,179.0,98.45,193.32,148.57,204.06,1.88,170.05,False
Mumbai,India,2022-02-03,216.0,118.8,233.28,179.28,246.24,2.27,205.2,True
Mumbai,India,2022-02-04,214.0,117.7,231.12,177.62,243.96,2.25,203.3,True
Mumbai,India,2022-02-05,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False
Mumbai,India,2022-02-06,99.0,54.45,106.92,82.17,112.86,1.04,94.05,False
Mumbai,India,2022-02-07,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2022-02-08,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False
Mumbai,India,2022-02-09,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False
Mumbai,India,2022-02-10,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-02-11,169.0,92.95,182.52,140.27,192.66,1.77,160.55,False
Mumbai,India,2022-02-12,216.0,118.8,233.28,179.28,246.24,2.27,205.2,True
Mumbai,India,2022-02-13,174.0,95.7,187.92,144.42,198.36,1.83,165.3,False
Mumbai,India,2022-02-14,128.0,70.4,138.24,106.24,145.92,1.34,121.6,False
Mumbai,India,2022-02-15,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False
Mumbai,India,2022-02-16,93.0,51.15,100.44,77.19,106.02,0.98,88.35,False
Mumbai,India,2022-02-17,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2022-02-18,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False
Mumbai,India,2022-02-19,143.0,78.65,154.44,118.69,163.02,1.5,135.85,False
Mumbai,India,2022-02-20,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False
Mumbai,India,2022-02-21,154.0,84.7,166.32,127.82,175.56,1.62,146.3,False
Mumbai,India,2022-02-22,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False
Mumbai,India,2022-02-23,119.0,65.45,128.52,98.77,135.66,1.25,113.05,False
Mumbai,India,2022-02-24,168.0,92.4,181.44,139.44,191.52,1.76,159.6,False
Mumbai,India,2022-02-25,219.0,120.45,236.52,181.77,249.66,2.3,208.05,True
Mumbai,India,2022-02-26,223.0,122.65,240.84,185.09,254.22,2.34,211.85,True
Mumbai,India,2022-02-27,156.0,85.8,168.48,129.48,177.84,1.64,148.2,False
Mumbai,India,2022-02-28,215.0,118.25,232.2,178.45,245.1,2.26,204.25,True
Mumbai,India,2022-03-01,156.0,85.8,168.48,129.48,177.84,1.64,148.2,False
Mumbai,India,2022-03-02,187.0,102.85,201.96,155.21,213.18,1.96,177.65,False
Mumbai,India,2022-03-03,204.0,112.2,220.32,169.32,232.56,2.14,193.8,True
Mumbai,India,2022-03-04,172.0,94.6,185.76,142.76,196.08,1.81,163.4,False
Mumbai,India,2022-03-05,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2022-03-06,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False
Mumbai,India,2022-03-07,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False
Mumbai,India,2022-03-08,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2022-03-09,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False
Mumbai,India,2022-03-10,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-03-11,141.0,77.55,152.28,117.03,160.74,1.48,133.95,False
Mumbai,India,2022-03-12,219.0,120.45,236.52,181.77,249.66,2.3,208.05,True
Mumbai,India,2022-03-13,170.0,93.5,183.6,141.1,193.8,1.79,161.5,False
Mumbai,India,2022-03-14,167.0,91.85,180.36,138.61,190.38,1.75,158.65,False
Mumbai,India,2022-03-15,198.0,108.9,213.84,164.34,225.72,2.08,188.1,True
Mumbai,India,2022-03-16,184.0,101.2,198.72,152.72,209.76,1.93,174.8,False
Mumbai,India,2022-03-17,189.0,103.95,204.12,156.87,215.46,1.98,179.55,False
Mumbai,India,2022-03-18,187.0,102.85,201.96,155.21,213.18,1.96,177.65,False
Mumbai,India,2022-03-19,111.0,61.05,119.88,92.13,126.54,1.17,105.45,False
Mumbai,India,2022-03-20,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False
Mumbai,India,2022-03-21,159.0,87.45,171.72,131.97,181.26,1.67,151.05,False
Mumbai,India,2022-03-22,152.0,83.6,164.16,126.16,173.28,1.6,144.4,False
Mumbai,India,2022-03-23,155.0,85.25,167.4,128.65,176.7,1.63,147.25,False
Mumbai,India,2022-03-24,211.0,116.05,227.88,175.13,240.54,2.22,200.45,True
Mumbai,India,2022-03-25,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False
Mumbai,India,2022-03-26,109.0,59.95,117.72,90.47,124.26,1.14,103.55,False
Mumbai,India,2022-03-27,110.0,60.5,118.8,91.3,125.4,1.16,104.5,False
Mumbai,India,2022-03-28,113.0,62.15,122.04,93.79,128.82,1.19,107.35,False
Mumbai,India,2022-03-29,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False
Mumbai,India,2022-03-30,128.0,70.4,138.24,106.24,145.92,1.34,121.6,False
Mumbai,India,2022-03-31,105.0,57.75,113.4,87.15,119.7,1.1,99.75,False
Mumbai,India,2022-04-01,184.0,101.2,198.72,152.72,209.76,1.93,174.8,False
Mumbai,India,2022-04-02,162.0,89.1,174.96,134.46,184.68,1.7,153.9,False
Mumbai,India,2022-04-03,177.0,97.35,191.16,146.91,201.78,1.86,168.15,False
Mumbai,India,2022-04-04,142.0,78.1,153.36,117.86,161.88,1.49,134.9,False
Mumbai,India,2022-04-05,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False
Mumbai,India,2022-04-06,77.0,42.35,83.16,63.91,87.78,0.81,73.15,False
Mumbai,India,2022-04-07,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False
Mumbai,India,2022-04-08,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2022-04-09,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2022-04-10,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False
Mumbai,India,2022-04-11,145.0,79.75,156.6,120.35,165.3,1.52,137.75,False
Mumbai,India,2022-04-12,249.0,136.95,268.92,206.67,283.86,2.61,236.55,True
Mumbai,India,2022-04-13,92.0,50.6,99.36,76.36,104.88,0.97,87.4,False
Mumbai,India,2022-04-14,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2022-04-15,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False
Mumbai,India,2022-04-16,89.0,48.95,96.12,73.87,101.46,0.93,84.55,False
Mumbai,India,2022-04-17,94.0,51.7,101.52,78.02,107.16,0.99,89.3,False
Mumbai,India,2022-04-18,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2022-04-19,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False
Mumbai,India,2022-04-20,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False
Mumbai,India,2022-04-21,125.0,68.75,135.0,103.75,142.5,1.31,118.75,False
Mumbai,India,2022-04-22,127.0,69.85,137.16,105.41,144.78,1.33,120.65,False
Mumbai,India,2022-04-23,139.0,76.45,150.12,115.37,158.46,1.46,132.05,False
Mumbai,India,2022-04-24,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False
Mumbai,India,2022-04-25,91.0,50.05,98.28,75.53,103.74,0.96,86.45,False
Mumbai,India,2022-04-26,101.0,55.55,109.08,83.83,115.14,1.06,95.95,False
Mumbai,India,2022-04-27,85.0,46.75,91.8,70.55,96.9,0.89,80.75,False
Mumbai,India,2022-04-28,114.0,62.7,123.12,94.62,129.96,1.2,108.3,False
Mumbai,India,2022-04-29,102.0,56.1,110.16,84.66,116.28,1.07,96.9,False
Mumbai,India,2022-04-30,86.0,47.3,92.88,71.38,98.04,0.9,81.7,False
Mumbai,India,2022-05-01,219.0,120.45,236.52,181.77,249.66,2.3,208.05,True
Mumbai,India,2022-05-02,276.0,151.8,298.08,229.08,314.64,2.9,262.2,True
Mumbai,India,2022-05-03,167.0,91.85,180.36,138.61,190.38,1.75,158.65,False
Mumbai,India,2022-05-04,108.0,59.4,116.64,89.64,123.12,1.13,102.6,False
Mumbai,India,2022-05-05,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False
Mumbai,India,2022-05-06,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2022-05-07,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2022-05-08,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2022-05-09,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2022-05-10,75.0,41.25,81.0,62.25,85.5,0.79,71.25,False
Mumbai,India,2022-05-11,159.0,87.45,171.72,131.97,181.26,1.67,151.05,False
Mumbai,India,2022-05-12,272.0,149.6,293.76,225.76,310.08,2.86,258.4,True
Mumbai,India,2022-05-13,123.0,67.65,132.84,102.09,140.22,1.29,116.85,False
Mumbai,India,2022-05-14,132.0,72.6,142.56,109.56,150.48,1.39,125.4,False
Mumbai,India,2022-05-15,118.0,64.9,127.44,97.94,134.52,1.24,112.1,False
Mumbai,India,2022-05-16,131.0,72.05,141.48,108.73,149.34,1.38,124.45,False
Mumbai,India,2022-05-17,157.0,86.35,169.56,130.31,178.98,1.65,149.15,False
Mumbai,India,2022-05-18,212.0,116.6,228.96,175.96,241.68,2.23,201.4,True
Mumbai,India,2022-05-19,238.0,130.9,257.04,197.54,271.32,2.5,226.1,True
Mumbai,India,2022-05-20,179.0,98.45,193.32,148.57,204.06,1.88,170.05,False
Mumbai,India,2022-05-21,147.0,80.85,158.76,122.01,167.58,1.54,139.65,False
Mumbai,India,2022-05-22,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False
Mumbai,India,2022-05-23,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2022-05-24,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2022-05-25,97.0,53.35,104.76,80.51,110.58,1.02,92.15,False
Mumbai,India,2022-05-26,95.0,52.25,102.6,78.85,108.3,1.0,90.25,False
Mumbai,India,2022-05-27,76.0,41.8,82.08,63.08,86.64,0.8,72.2,False
Mumbai,India,2022-05-28,86.0,47.3,92.88,71.38,98.04,0.9,81.7,False
Mumbai,India,2022-05-29,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2022-05-30,66.0,36.3,71.28,54.78,75.24,0.69,62.7,False
Mumbai,India,2022-05-31,87.0,47.85,93.96,72.21,99.18,0.91,82.65,False
Mumbai,India,2022-06-01,170.0,93.5,183.6,141.1,193.8,1.79,161.5,False
Mumbai,India,2022-06-02,228.0,125.4,246.24,189.24,259.92,2.39,216.6,True
Mumbai,India,2022-06-03,185.0,101.75,199.8,153.55,210.9,1.94,175.75,False
Mumbai,India,2022-06-04,98.0,53.9,105.84,81.34,111.72,1.03,93.1,False
Mumbai,India,2022-06-05,139.0,76.45,150.12,115.37,158.46,1.46,132.05,False
Mumbai,India,2022-06-06,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False
Mumbai,India,2022-06-07,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2022-06-08,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2022-06-09,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2022-06-10,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2022-06-11,158.0,86.9,170.64,131.14,180.12,1.66,150.1,False
Mumbai,India,2022-06-12,275.0,151.25,297.0,228.25,313.5,2.89,261.25,True
Mumbai,India,2022-06-13,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2022-06-14,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False
Mumbai,India,2022-06-15,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2022-06-16,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2022-06-17,65.0,35.75,70.2,53.95,74.1,0.68,61.75,False
Mumbai,India,2022-06-18,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2022-06-19,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False
Mumbai,India,2022-06-20,44.0,24.2,47.52,36.52,50.16,0.46,41.8,False
Mumbai,India,2022-06-21,48.0,26.4,51.84,39.84,54.72,0.5,45.6,False
Mumbai,India,2022-06-22,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-06-23,52.0,28.6,56.16,43.16,59.28,0.55,49.4,False
Mumbai,India,2022-06-24,48.0,26.4,51.84,39.84,54.72,0.5,45.6,False
Mumbai,India,2022-06-25,49.0,26.95,52.92,40.67,55.86,0.51,46.55,False
Mumbai,India,2022-06-26,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False
Mumbai,India,2022-06-27,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False
Mumbai,India,2022-06-28,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2022-06-29,59.0,32.45,63.72,48.97,67.26,0.62,56.05,False
Mumbai,India,2022-06-30,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-07-01,204.0,112.2,220.32,169.32,232.56,2.14,193.8,True
Mumbai,India,2022-07-02,181.0,99.55,195.48,150.23,206.34,1.9,171.95,False
Mumbai,India,2022-07-03,170.0,93.5,183.6,141.1,193.8,1.79,161.5,False
Mumbai,India,2022-07-04,104.0,57.2,112.32,86.32,118.56,1.09,98.8,False
Mumbai,India,2022-07-05,189.0,103.95,204.12,156.87,215.46,1.98,179.55,False
Mumbai,India,2022-07-06,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2022-07-07,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2022-07-08,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2022-07-09,69.0,37.95,74.52,57.27,78.66,0.72,65.55,False
Mumbai,India,2022-07-10,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False
Mumbai,India,2022-07-11,146.0,80.3,157.68,121.18,166.44,1.53,138.7,False
Mumbai,India,2022-07-12,271.0,149.05,292.68,224.93,308.94,2.85,257.45,True
Mumbai,India,2022-07-13,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2022-07-14,53.0,29.15,57.24,43.99,60.42,0.56,50.35,False
Mumbai,India,2022-07-15,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2022-07-16,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2022-07-17,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False
Mumbai,India,2022-07-18,85.0,46.75,91.8,70.55,96.9,0.89,80.75,False
Mumbai,India,2022-07-19,83.0,45.65,89.64,68.89,94.62,0.87,78.85,False
Mumbai,India,2022-07-20,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-07-21,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False
Mumbai,India,2022-07-22,63.0,34.65,68.04,52.29,71.82,0.66,59.85,False
Mumbai,India,2022-07-23,60.0,33.0,64.8,49.8,68.4,0.63,57.0,False
Mumbai,India,2022-07-24,48.0,26.4,51.84,39.84,54.72,0.5,45.6,False
Mumbai,India,2022-07-25,49.0,26.95,52.92,40.67,55.86,0.51,46.55,False
Mumbai,India,2022-07-26,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2022-07-27,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2022-07-28,73.0,40.15,78.84,60.59,83.22,0.77,69.35,False
Mumbai,India,2022-07-29,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False
Mumbai,India,2022-07-30,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2022-07-31,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False
Mumbai,India,2022-08-01,134.0,73.7,144.72,111.22,152.76,1.41,127.3,False
Mumbai,India,2022-08-02,116.0,63.8,125.28,96.28,132.24,1.22,110.2,False
Mumbai,India,2022-08-03,204.0,112.2,220.32,169.32,232.56,2.14,193.8,True
Mumbai,India,2022-08-04,106.0,58.3,114.48,87.98,120.84,1.11,100.7,False
Mumbai,India,2022-08-05,169.0,92.95,182.52,140.27,192.66,1.77,160.55,False
Mumbai,India,2022-08-06,70.0,38.5,75.6,58.1,79.8,0.74,66.5,False
Mumbai,India,2022-08-07,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False
Mumbai,India,2022-08-08,48.0,26.4,51.84,39.84,54.72,0.5,45.6,False
Mumbai,India,2022-08-09,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2022-08-10,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2022-08-11,168.0,92.4,181.44,139.44,191.52,1.76,159.6,False
Mumbai,India,2022-08-12,255.0,140.25,275.4,211.65,290.7,2.68,242.25,True
Mumbai,India,2022-08-13,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False
Mumbai,India,2022-08-14,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False
Mumbai,India,2022-08-15,79.0,43.45,85.32,65.57,90.06,0.83,75.05,False
Mumbai,India,2022-08-16,80.0,44.0,86.4,66.4,91.2,0.84,76.0,False
Mumbai,India,2022-08-17,67.0,36.85,72.36,55.61,76.38,0.7,63.65,False
Mumbai,India,2022-08-18,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False
Mumbai,India,2022-08-19,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False
Mumbai,India,2022-08-20,55.0,30.25,59.4,45.65,62.7,0.58,52.25,False
Mumbai,India,2022-08-21,57.0,31.35,61.56,47.31,64.98,0.6,54.15,False
Mumbai,India,2022-08-22,58.0,31.9,62.64,48.14,66.12,0.61,55.1,False
Mumbai,India,2022-08-23,53.0,29.15,57.24,43.99,60.42,0.56,50.35,False
Mumbai,India,2022-08-24,53.0,29.15,57.24,43.99,60.42,0.56,50.35,False
Mumbai,India,2022-08-25,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False
Mumbai,India,2022-08-26,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False
Mumbai,India,2022-08-27,74.0,40.7,79.92,61.42,84.36,0.78,70.3,False
Mumbai,India,2022-08-28,71.0,39.05,76.68,58.93,80.94,0.75,67.45,False
Mumbai,India,2022-08-29,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False
Mumbai,India,2022-08-30,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2022-08-31,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False
Mumbai,India,2022-09-01,88.0,48.4,95.04,73.04,100.32,0.92,83.6,False
Mumbai,India,2022-09-02,103.0,56.65,111.24,85.49,117.42,1.08,97.85,False
Mumbai,India,2022-09-03,210.0,115.5,226.8,174.3,239.4,2.21,199.5,True
Mumbai,India,2022-09-04,81.0,44.55,87.48,67.23,92.34,0.85,76.95,False
Mumbai,India,2022-09-05,117.0,64.35,126.36,97.11,133.38,1.23,111.15,False
Mumbai,India,2022-09-06,56.0,30.8,60.48,46.48,63.84,0.59,53.2,False
Mumbai,India,2022-09-07,68.0,37.4,73.44,56.44,77.52,0.71,64.6,False
Mumbai,India,2022-09-08,45.0,24.75,48.6,37.35,51.3,0.47,42.75,False
Mumbai,India,2022-09-09,72.0,39.6,77.76,59.76,82.08,0.76,68.4,False
Mumbai,India,2022-09-10,64.0,35.2,69.12,53.12,72.96,0.67,60.8,False
Mumbai,India,2022-09-11,192.0,105.6,207.36,159.36,218.88,2.02,182.4,False
Mumbai,India,2022-09-12,190.0,104.5,205.2,157.7,216.6,2.0,180.5,False
Mumbai,India,2022-09-13,62.0,34.1,66.96,51.46,70.68,0.65,58.9,False
Mumbai,India,2022-09-14,53.0,29.15,57.24,43.99,60.42,0.56,50.35,False
Mumbai,India,2022-09-15,51.0,28.05,55.08,42.33,58.14,0.54,48.45,False
Mumbai,India,2022-09-16,50.0,27.5,54.0,41.5,57.0,0.53,47.5,False
Mumbai,India,2022-09-17,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2022-09-18,39.0,21.45,42.12,32.37,44.46,0.41,37.05,False
Mumbai,India,2022-09-19,46.0,25.3,49.68,38.18,52.44,0.48,43.7,False
Mumbai,India,2022-09-20,61.0,33.55,65.88,50.63,69.54,0.64,57.95,False
Mumbai,India,2022-09-21,54.0,29.7,58.32,44.82,61.56,0.57,51.3,False
